VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
5115, 2135, -0.06776,  0.07428, -0.01641,  0.35608,  0.58562, -0.67371,  0.069, -0.8194, -0.60659,  1.00,  0.362,  0.0599,  0.48817,  0.0234
5116, 2136, -0.06794,  0.07116, -0.01819,  0.39758,  0.35145, -0.79367,  0.05047, -0.95633, -0.38272,  1.00,  0.3854,  0.0618,  0.49656,  0.02408
5117, 2137, -0.07631,  0.07259, -0.01685, -0.08524,  0.58786, -0.82389,  0.09145, -0.84689, -0.56783,  1.00,  0.362,  0.1151,  0.48817,  0.04319
5118, 305, -0.05606,  0.0792,  0.00244,  0.09715,  0.95355,  0.32021, -0.00112, -0.3144,  0.96188, -1.00,  0.5556,  0.4189,  0.5562,  0.23882
5119, 438, -0.05304,  0.08017,  0.00059,  0.03602,  0.98657,  0.33105, -0.07062, -0.32013,  0.99468, -1.00,  0.5396,  0.403,  0.54177,  0.22148
5120, 304, -0.05533,  0.07996, -0.00044,  0.00859,  0.98639,  0.21662, -0.01197, -0.20285,  0.99131, -1.00,  0.5392,  0.415,  0.53883,  0.23529
5121, 279, -0.06941,  0.07824,  0.00936,  0.23098,  0.99735,  0.18917,  0.05102, -0.21802,  0.9763, -1.00,  0.6044,  0.4861,  0.59832,  0.30278
5122, 310, -0.06893,  0.07791,  0.01151,  0.19708,  0.97302,  0.24976, -0.01061, -0.2771,  0.95624, -1.00,  0.6151,  0.4891,  0.61089,  0.3033
5123, 309, -0.06561,  0.07772,  0.01088,  0.15748,  0.96648,  0.26228,  0.05154, -0.30247,  0.94917, -1.00,  0.6104,  0.4723,  0.60628,  0.28859
5124, 217, -0.10707,  0.06771,  0.00738, -0.12395,  0.72057,  0.60656,  0.04525, -0.66664,  0.69181, -1.00,  0.6048,  0.6903,  0.6111,  0.51783
5125, 215, -0.10676,  0.06797,  0.00648,  0.01747,  0.98549,  0.30688, -0.14507, -0.29376,  0.89767, -1.00,  0.59497,  0.6902,  0.60794,  0.51877
5126, 216, -0.10805,  0.06816,  0.0073,  0.19693,  0.6989,  0.58802, -0.03495, -0.62116,  0.69571, -1.00,  0.6016,  0.69475,  0.61095,  0.52414
5127, 106, -0.07299,  0.07751,  0.01604,  0.08172,  0.93161,  0.34172, -0.2489, -0.31592,  0.90883, -1.00,  0.6417,  0.5263,  0.64896,  0.33774
5128, 107, -0.08013,  0.07782,  0.01595, -0.11558,  0.9531,  0.26091, -0.27759, -0.2874,  0.91015, -1.00,  0.6409,  0.5636,  0.65358,  0.37518
5129, 108, -0.07586,  0.07608,  0.0211,  0.02849,  0.89126,  0.43958, -0.29444, -0.42386,  0.84952, -1.00,  0.6649,  0.5367,  0.6768,  0.35331
5130, 229, -0.11978,  0.07051,  0.02259, -0.00188,  0.82273,  0.32529, -0.03128, -0.30935,  0.8266, -1.00,  0.6633,  0.7275,  0.69576,  0.56554
5131, 226, -0.11928,  0.06828,  0.03048,  0.12937,  0.83618,  0.48858, -0.02704, -0.46712,  0.86185, -1.00,  0.6867,  0.727,  0.72324,  0.56391
5132, 225, -0.11779,  0.06883,  0.02808,  0.04413,  0.83715,  0.48042, -0.03532, -0.46403,  0.84782, -1.00,  0.6819,  0.7216,  0.71684,  0.55761
5133, 831, -0.10474,  0.05775, -0.02716, -0.01829,  0.83131, -0.37886, -0.30203,  0.47436,  0.59104, -1.00,  0.3477,  0.6937,  0.33446,  0.52521
5134, 841, -0.10977,  0.06104, -0.04498,  0.6849,  0.62731, -0.21202, -0.05195,  0.37339,  0.87573, -1.00,  0.319,  0.7073,  0.2785,  0.5413
5135, 839, -0.1123,  0.06381, -0.04171,  0.63346,  0.61276, -0.22421, -0.03237,  0.34307,  0.84109, -1.00,  0.3283,  0.7117,  0.29518,  0.54881
5136, 2069, -0.06583,  0.07659, -0.0053,  0.31804,  0.85855,  0.31878,  0.54585, -0.61678,  0.6099, -1.00,  0.4345,  0.1293,  0.43623,  0.05693
5137, 2068, -0.06694,  0.07639, -0.00542, -0.66928,  0.74659,  0.23065,  0.43049,  0.08049,  0.90393, -1.00,  0.431,  0.1325,  0.43498,  0.05808
5138, 2066, -0.06589,  0.07472, -0.00218,  0.21104,  0.68431,  0.61715,  0.5652, -0.77202,  0.38875, -1.00,  0.4421,  0.1388,  0.43896,  0.06034
5139, 718, -0.04694,  0.08044, -0.00666,  0.5385,  0.95142, -0.05321, -0.05278,  0.09099,  1.09284, -1.00,  0.5001,  0.3837,  0.50,  0.19615
5140, 736, -0.0468,  0.07954, -0.01117,  0.53196,  0.87687, -0.35445,  0.05609,  0.37611,  1.02132, -1.00,  0.4804,  0.3837,  0.47738,  0.19659
5141, 735, -0.04904,  0.08042, -0.01121,  0.25747,  0.9798, -0.35219,  0.01132,  0.35883,  1.01861, -1.00,  0.4799,  0.3916,  0.47801,  0.20673
5142, 109, -0.0846,  0.07685,  0.01776, -0.24194,  0.93331,  0.2442, -0.26739, -0.32341,  0.90205, -1.00,  0.648,  0.5811,  0.66172,  0.39787
5143, 112, -0.08896,  0.07427,  0.02352, -0.26577,  0.89854,  0.33655, -0.1942, -0.41396,  0.88526, -1.00,  0.669,  0.5952,  0.68645,  0.41769
5144, 111, -0.08275,  0.07572,  0.02251, -0.14138,  0.90061,  0.39636, -0.25474, -0.43915,  0.85572, -1.00,  0.6698,  0.5664,  0.68476,  0.38568
5145, 736, -0.0468,  0.07954, -0.01117,  0.53196,  0.87687, -0.35445,  0.05609,  0.37611,  1.02132, -1.00,  0.4804,  0.3837,  0.47738,  0.19659
5146, 737, -0.0497,  0.07842, -0.01478,  0.27366,  0.85241, -0.56781,  0.05632,  0.57863,  0.89428, -1.00,  0.4614,  0.3927,  0.45662,  0.20936
5147, 735, -0.04904,  0.08042, -0.01121,  0.25747,  0.9798, -0.35219,  0.01132,  0.35883,  1.01861, -1.00,  0.4799,  0.3916,  0.47801,  0.20673
5148, 279, -0.06941,  0.07824,  0.00936,  0.23098,  0.99735,  0.18917,  0.05102, -0.21802,  0.9763, -1.00,  0.6044,  0.4861,  0.59832,  0.30278
5149, 309, -0.06561,  0.07772,  0.01088,  0.15748,  0.96648,  0.26228,  0.05154, -0.30247,  0.94917, -1.00,  0.6104,  0.4723,  0.60628,  0.28859
5150, 280, -0.06698,  0.07817,  0.00893,  0.05723,  0.99475,  0.19546,  0.19031, -0.23857,  0.95683, -1.00,  0.6015,  0.4739,  0.59447,  0.29242
5151, 2094, -0.06142,  0.07585,  0.00103,  0.00921,  0.82103,  0.60599,  0.01284, -0.62567,  0.80271, -1.00,  0.5473,  0.0085,  0.40885,  0.00641
5152, 2096, -0.06128,  0.07797, -0.00341, -0.01263,  1.00798,  0.23633,  0.0092, -0.24798,  0.97302, -1.00,  0.5239,  0.0059,  0.40046,  0.00548
5153, 2095, -0.06829,  0.07739, -0.00218, -0.41955,  0.84234,  0.30246,  0.03648, -0.36088,  0.93987, -1.00,  0.5326,  0.0613,  0.40358,  0.02534
5154, 1727, -0.0989,  0.06263, -0.04321, -0.07318,  0.73919, -0.49497,  0.08163,  0.51466,  0.71328, -1.00,  0.316,  0.6601,  0.28525,  0.48896
5155, 667, -0.09554,  0.06429, -0.04177, -0.08751,  0.84038, -0.4889,  0.0143,  0.51713,  0.82108, -1.00,  0.3235,  0.6422,  0.29766,  0.46961
5156, 668, -0.09601,  0.0618, -0.04531, -0.02197,  0.73883, -0.63186,  0.13324,  0.64596,  0.7172, -1.00,  0.3056,  0.6458,  0.27728,  0.47354
5157, 4, -0.10658,  0.06102,  0.01169, -0.04784,  0.88225,  0.23299,  0.24029, -0.36792,  0.68736, -1.00,  0.6525,  0.6937,  0.66554,  0.52521
5158, 0, -0.11373,  0.07084,  0.01003,  0.40099,  0.5733,  0.29764, -0.31461, -0.11638,  0.67665, -1.00,  0.6216,  0.7107,  0.62911,  0.54857
5159, 5, -0.11564,  0.07147,  0.01209,  0.4144,  0.5731,  0.21966, -0.32982, -0.01415,  0.66456, -1.00,  0.6316,  0.7136,  0.64726,  0.55502
5160, 1320, -0.06997,  0.07829, -0.0009, -0.71821, -0.50232, -0.08353,  0.12429, -0.2545,  0.80744, -1.00,  0.5418,  0.47446,  0.35267,  0.04759
5161, 1321, -0.06306,  0.0765, -0.0033, -0.33686, -0.88329, -0.21026, -0.15733, -0.20977,  0.87302, -1.00,  0.5204,  0.4769,  0.33319,  0.05291
5162, 1317, -0.06563,  0.07508,  0.00327, -0.18332, -0.74958, -0.48454, -0.36442, -0.41934,  0.69084, -1.00,  0.5558,  0.4769,  0.36889,  0.05252
5163, 730, -0.056,  0.07627, -0.01904,  0.21715,  0.85588, -0.4911, -0.11004,  0.5223,  0.85929, -1.00,  0.4283,  0.4245,  0.4267,  0.24474
5164, 695, -0.05743,  0.07498, -0.02231,  0.26884,  0.84331, -0.49187, -0.06957,  0.52517,  0.85935, -1.00,  0.4088,  0.4353,  0.40715,  0.25393
5165, 510, -0.05912,  0.07601, -0.02067,  0.20123,  0.86656, -0.46185, -0.20094,  0.51665,  0.82284, -1.00,  0.4138,  0.4432,  0.41756,  0.26196
5166, 1315, -0.06944,  0.07693,  0.00269, -0.75644, -0.5678, -0.2512,  0.05835, -0.40475,  0.80262, -1.00,  0.5662,  0.47515,  0.3772,  0.04874
5167, 1316, -0.06965,  0.07765,  0.0007, -0.73787, -0.52391, -0.12814, -0.019, -0.10019,  0.8513, -1.00,  0.5543,  0.47522,  0.36612,  0.04785
5168, 1317, -0.06563,  0.07508,  0.00327, -0.18332, -0.74958, -0.48454, -0.36442, -0.41934,  0.69084, -1.00,  0.5558,  0.4769,  0.36889,  0.05252
5169, 737, -0.0497,  0.07842, -0.01478,  0.27366,  0.85241, -0.56781,  0.05632,  0.57863,  0.89428, -1.00,  0.4614,  0.3927,  0.45662,  0.20936
5170, 731, -0.05328,  0.07709, -0.01722,  0.1661,  0.85602, -0.55639, -0.02827,  0.56504,  0.87206, -1.00,  0.4421,  0.4073,  0.43824,  0.22621
5171, 732, -0.05231,  0.07892, -0.01432,  0.07539,  0.91869, -0.4843, -0.02234,  0.48041,  0.93035, -1.00,  0.4606,  0.403,  0.45823,  0.22148
5172, 51, -0.10629,  0.06821,  0.00556,  0.00688,  0.87672,  0.5099,  0.16141, -0.49408,  0.84585, -1.00,  0.5863,  0.6872,  0.60225,  0.51649
5173, 55, -0.10676,  0.06797,  0.00648,  0.01747,  0.98549,  0.30688, -0.14507, -0.29376,  0.89767, -1.00,  0.59497,  0.6902,  0.60794,  0.51877
5174, 54, -0.10629,  0.06822,  0.00678, -0.39976,  0.92873,  0.16299, -0.04841, -0.19872,  0.89599, -1.00,  0.5961,  0.6862,  0.60937,  0.51526
5175, 730, -0.056,  0.07627, -0.01904,  0.21715,  0.85588, -0.4911, -0.11004,  0.5223,  0.85929, -1.00,  0.4283,  0.4245,  0.4267,  0.24474
5176, 728, -0.05515,  0.07764, -0.01626,  0.13494,  0.88839, -0.46236, -0.08843,  0.4688,  0.89245, -1.00,  0.4446,  0.4189,  0.4438,  0.23882
5177, 731, -0.05328,  0.07709, -0.01722,  0.1661,  0.85602, -0.55639, -0.02827,  0.56504,  0.87206, -1.00,  0.4421,  0.4073,  0.43824,  0.22621
5178, 1764, -0.10474,  0.05775, -0.02716, -0.01829,  0.83131, -0.37886, -0.30203,  0.47436,  0.59104, -1.00,  0.3477,  0.6937,  0.33446,  0.52521
5179, 1763, -0.10817,  0.06634, -0.02471,  0.39609,  0.56932, -0.57818, -0.24843,  0.70061,  0.51725, -1.00,  0.4018,  0.6992,  0.38919,  0.53045
5180, 1762, -0.10647,  0.06551, -0.02425,  0.25543,  0.5859, -0.67876, -0.02683,  0.72769,  0.58379, -1.00,  0.3986,  0.69475,  0.38905,  0.52414
5181, 414, -0.068,  0.07739,  0.01376,  0.19955,  0.93412,  0.31178, -0.12918, -0.31474,  0.93465, -1.00,  0.6275,  0.4929,  0.62794,  0.30647
5182, 310, -0.06893,  0.07791,  0.01151,  0.19708,  0.97302,  0.24976, -0.01061, -0.2771,  0.95624, -1.00,  0.6151,  0.4891,  0.61089,  0.3033
5183, 413, -0.07181,  0.07859,  0.01077,  0.1909,  0.96604,  0.26573, -0.05293, -0.28773,  0.9507, -1.00,  0.6117,  0.5084,  0.61085,  0.31898
5184, 1267, -0.06978,  0.07678,  0.00598, -1.23318, -0.11541, -0.25066, -0.12719,  0.9819,  0.22721, -1.00,  0.5768,  0.4777,  0.38853,  0.05405
5185, 1265, -0.06942,  0.07719,  0.0048, -1.09871,  0.07536, -0.0268,  0.06419,  0.45404,  0.83741, -1.00,  0.5755,  0.4746,  0.38645,  0.05048
5186, 1266, -0.06946,  0.07625,  0.0045, -0.99813, -0.31889, -0.23959, -0.41572,  0.05317,  0.82741, -1.00,  0.5719,  0.4757,  0.38344,  0.05171
5187, 113, -0.08959,  0.07534,  0.01859, -0.33648,  0.91146,  0.21684, -0.20135, -0.32045,  0.92144, -1.00,  0.648,  0.6029,  0.6637,  0.42364
5188, 115, -0.09478,  0.07339,  0.0188, -0.36751,  0.90826,  0.1919, -0.13063, -0.27859,  0.95018, -1.00,  0.6439,  0.6264,  0.66161,  0.45007
5189, 114, -0.09442,  0.07251,  0.02343, -0.30183,  0.91048,  0.27661, -0.14149, -0.35212,  0.92376, -1.00,  0.664,  0.6223,  0.68444,  0.44753
5190, 304, -0.05533,  0.07996, -0.00044,  0.00859,  0.98639,  0.21662, -0.01197, -0.20285,  0.99131, -1.00,  0.5392,  0.415,  0.53883,  0.23529
5191, 302, -0.058,  0.07951,  0.00107,  0.17706,  0.94326,  0.24964,  0.14405, -0.26662,  0.93792, -1.00,  0.5533,  0.4288,  0.5508,  0.24998
5192, 305, -0.05606,  0.0792,  0.00244,  0.09715,  0.95355,  0.32021, -0.00112, -0.3144,  0.96188, -1.00,  0.5556,  0.4189,  0.5562,  0.23882
5193, 1209, -0.06878,  0.07646,  0.00454,  1.02978, -0.39143, -0.37268,  0.13434, -0.71758,  0.9967, -1.00,  0.5562,  0.4818,  0.36908,  0.05862
5194, 1210, -0.06898,  0.0774,  0.00503,  1.10639,  0.29321,  0.18147,  0.02177, -0.59966,  1.06793, -1.00,  0.5605,  0.4875,  0.37163,  0.06286
5195, 1211, -0.06944,  0.07687,  0.00597,  1.20408,  0.20787,  0.29868, -0.30476, -0.06365,  1.04427, -1.00,  0.5704,  0.4839,  0.38131,  0.05987
5196, 1597, -0.07692,  0.07699, -0.00354,  0.80436, -0.54017, -0.23297,  0.09869, -0.2662,  0.95885,  1.00,  0.5485,  0.1371,  0.54905,  0.03165
5197, 1599, -0.07053,  0.07425,  0.00466,  0.45313, -0.88583, -0.81185,  0.22652, -0.77539,  1.0122,  1.00,  0.5807,  0.1224,  0.56358,  0.02873
5198, 1600, -0.07564,  0.07359,  0.00355,  0.56978, -0.53527, -0.62312,  0.44108, -0.43288,  0.78617,  1.00,  0.5725,  0.1381,  0.55975,  0.03663
5199, 512, -0.06387,  0.07471, -0.02521,  0.18955,  0.91118, -0.40185, -0.13972,  0.45451,  0.8769, -1.00,  0.3898,  0.4723,  0.39372,  0.28859
5200, 693, -0.05903,  0.07386, -0.02492,  0.27821,  0.83854, -0.47339, -0.03125,  0.50761,  0.85712, -1.00,  0.3917,  0.4483,  0.38951,  0.26655
5201, 691, -0.062,  0.07361, -0.02697,  0.25816,  0.85536, -0.45041,  0.00649,  0.48103,  0.87134, -1.00,  0.3793,  0.4688,  0.3787,  0.28554
5202, 668, -0.09601,  0.0618, -0.04531, -0.02197,  0.73883, -0.63186,  0.13324,  0.64596,  0.7172, -1.00,  0.3056,  0.6458,  0.27728,  0.47354
5203, 667, -0.09554,  0.06429, -0.04177, -0.08751,  0.84038, -0.4889,  0.0143,  0.51713,  0.82108, -1.00,  0.3235,  0.6422,  0.29766,  0.46961
5204, 622, -0.09145,  0.06479, -0.04358, -0.17798,  0.794, -0.57814,  0.08552,  0.61753,  0.7805, -1.00,  0.3145,  0.6214,  0.29266,  0.4487
5205, 1509, -0.10451,  0.07014,  0.01443, -0.46653,  0.75185,  0.1023,  0.17901, -0.05917,  0.73863, -1.00,  0.6337,  0.6708,  0.65518,  0.49909
5206, 126, -0.10535,  0.06972,  0.01136, -0.55455,  0.77017,  0.0892,  0.13858, -0.06141,  0.79199, -1.00,  0.618,  0.6732,  0.6358,  0.50342
5207, 1507, -0.10567,  0.06894,  0.01143, -0.86323,  0.27022,  0.22413,  0.18624, -0.2601,  0.75348, -1.00,  0.6209,  0.6785,  0.63661,  0.50604
5208, 51, -0.10629,  0.06821,  0.00556,  0.00688,  0.87672,  0.5099,  0.16141, -0.49408,  0.84585, -1.00,  0.5863,  0.6872,  0.60225,  0.51649
5209, 54, -0.10629,  0.06822,  0.00678, -0.39976,  0.92873,  0.16299, -0.04841, -0.19872,  0.89599, -1.00,  0.5961,  0.6862,  0.60937,  0.51526
5210, 52, -0.10599,  0.06837,  0.00572, -0.49985,  0.79337,  0.35847,  0.02581, -0.36742,  0.88021, -1.00,  0.5866,  0.6852,  0.60297,  0.51559
5211, 64, -0.1062,  0.06877,  0.00855, -0.85613,  0.46367,  0.16525,  0.15785, -0.11349,  0.83325, -1.00,  0.6078,  0.6811,  0.6187,  0.51098
5212, 1507, -0.10567,  0.06894,  0.01143, -0.86323,  0.27022,  0.22413,  0.18624, -0.2601,  0.75348, -1.00,  0.6209,  0.6785,  0.63661,  0.50604
5213, 126, -0.10535,  0.06972,  0.01136, -0.55455,  0.77017,  0.0892,  0.13858, -0.06141,  0.79199, -1.00,  0.618,  0.6732,  0.6358,  0.50342
5214, 1166, -0.11724,  0.05831, -0.05271,  0.05104,  0.51179, -0.64681,  0.06843,  0.64782,  0.50862, -1.00,  0.299,  0.746,  0.25753,  0.58762
5215, 858, -0.11589,  0.05996, -0.05026,  0.08566,  0.62609, -0.66766, -0.04814,  0.66901,  0.62981, -1.00,  0.3062,  0.7356,  0.26775,  0.57412
5216, 859, -0.11332,  0.05596, -0.05279,  0.13345,  0.52185, -0.7962,  0.13119,  0.78077,  0.54783, -1.00,  0.28,  0.7219,  0.24432,  0.55842
5217, 220, -0.1062,  0.06877,  0.00855, -0.85613,  0.46367,  0.16525,  0.15785, -0.11349,  0.83325, -1.00,  0.6078,  0.6811,  0.6187,  0.51098
5218, 221, -0.10604,  0.06855,  0.00687, -0.76391,  0.66728,  0.07497, -0.00607, -0.16893,  0.88523, -1.00,  0.5963,  0.6835,  0.6101,  0.51295
5219, 222, -0.10629,  0.06822,  0.00678, -0.39976,  0.92873,  0.16299, -0.04841, -0.19872,  0.89599, -1.00,  0.5961,  0.6862,  0.60937,  0.51526
5220, 298, -0.06238,  0.0789,  0.00571,  0.10687,  0.91674,  0.36827,  0.22811, -0.3909,  0.87292, -1.00,  0.5822,  0.4497,  0.5752,  0.26993
5221, 306, -0.05891,  0.07884,  0.00403,  0.18013,  0.92262,  0.3323,  0.12828, -0.36013,  0.90919, -1.00,  0.569,  0.434,  0.56698,  0.25447
5222, 299, -0.06097,  0.07937,  0.00321,  0.21309,  0.88995,  0.35263,  0.27071, -0.39766,  0.8401, -1.00,  0.567,  0.4407,  0.56117,  0.26321
5223, 223, -0.10599,  0.06837,  0.00572, -0.49985,  0.79337,  0.35847,  0.02581, -0.36742,  0.88021, -1.00,  0.5866,  0.6852,  0.60297,  0.51559
5224, 222, -0.10629,  0.06822,  0.00678, -0.39976,  0.92873,  0.16299, -0.04841, -0.19872,  0.89599, -1.00,  0.5961,  0.6862,  0.60937,  0.51526
5225, 221, -0.10604,  0.06855,  0.00687, -0.76391,  0.66728,  0.07497, -0.00607, -0.16893,  0.88523, -1.00,  0.5963,  0.6835,  0.6101,  0.51295
5226, 1925, -0.06823,  0.07373, -0.02026, -0.73473, -0.25712,  0.71337,  0.35212, -0.9452,  0.11321, -1.00,  0.4269,  0.4776,  0.23969,  0.05361
5227, 1926, -0.06849,  0.07396, -0.02059, -0.20991, -0.20683,  0.91112, -0.95264, -0.76946,  0.00252, -1.00,  0.4291,  0.4794,  0.24189,  0.05541
5228, 1927, -0.07037,  0.0711, -0.02033,  0.32372, -0.31704,  0.90035, -1.01761,  0.49067,  0.48304, -1.00,  0.4357,  0.4769,  0.24849,  0.05291
5229, 2126, -0.06869,  0.07742, -0.00479, -0.74665, -0.5762, -0.06902, -0.01041, -0.1343,  0.99272, -1.00,  0.5218,  0.0685,  0.3997,  0.02792
5230, 2123, -0.061,  0.07465, -0.00424, -0.40265, -0.81428, -0.46713,  0.01196, -0.51496,  0.87217, -1.00,  0.5473,  0.1142,  0.40885,  0.04431
5231, 2125, -0.06848,  0.07682, -0.00234, -0.76693, -0.53853, -0.20597,  0.01817, -0.42488,  0.91555, -1.00,  0.5341,  0.0685,  0.40411,  0.02792
5232, 4, -0.10658,  0.06102,  0.01169, -0.04784,  0.88225,  0.23299,  0.24029, -0.36792,  0.68736, -1.00,  0.6525,  0.6937,  0.66554,  0.52521
5233, 5, -0.11564,  0.07147,  0.01209,  0.4144,  0.5731,  0.21966, -0.32982, -0.01415,  0.66456, -1.00,  0.6316,  0.7136,  0.64726,  0.55502
5234, 197, -0.1172,  0.07176,  0.01567,  0.45867,  0.60602,  0.20794, -0.18484, -0.10816,  0.75952, -1.00,  0.6467,  0.7143,  0.66877,  0.55628
5235, 1312, -0.06788,  0.07393, -0.02002,  1.00847, -0.2424,  0.45614, -0.21204,  0.6895,  0.88099, -1.00,  0.4345,  0.4812,  0.24729,  0.05721
5236, 1313, -0.07037,  0.0711, -0.02033,  0.32372, -0.31704,  0.90035, -1.01761,  0.49067,  0.48304, -1.00,  0.4357,  0.4769,  0.24849,  0.05291
5237, 1314, -0.06849,  0.07396, -0.02059,  0.41133, -0.27055,  0.79269, -0.95264, -0.76946,  0.00252, -1.00,  0.4291,  0.4794,  0.24189,  0.05541
5238, 299, -0.06097,  0.07937,  0.00321,  0.21309,  0.88995,  0.35263,  0.27071, -0.39766,  0.8401, -1.00,  0.567,  0.4407,  0.56117,  0.26321
5239, 306, -0.05891,  0.07884,  0.00403,  0.18013,  0.92262,  0.3323,  0.12828, -0.36013,  0.90919, -1.00,  0.569,  0.434,  0.56698,  0.25447
5240, 302, -0.058,  0.07951,  0.00107,  0.17706,  0.94326,  0.24964,  0.14405, -0.26662,  0.93792, -1.00,  0.5533,  0.4288,  0.5508,  0.24998
5241, 764, -0.06954,  0.07759,  0.006, -0.70501, -0.09457, -0.28584,  0.14958,  0.8539,  0.57584, -1.00,  0.5812,  0.4776,  0.57229,  0.29983
5242, 765, -0.06978,  0.07678,  0.00598, -0.81176, -0.39865, -0.21263, -0.12719,  0.9819,  0.22721, -1.00,  0.5768,  0.4777,  0.56975,  0.30065
5243, 766, -0.0699,  0.0768,  0.00633, -0.08573,  0.07733,  0.611, -0.32832,  0.80543, -0.5993, -1.00,  0.5758,  0.4803,  0.57073,  0.3013
5244, 238, -0.128,  0.06822,  0.03131, -0.16615,  0.64183,  0.44634, -0.07031, -0.48005,  0.63566, -1.00,  0.6749,  0.7674,  0.71661,  0.6204
5245, 239, -0.13761,  0.06865,  0.02631, -0.25742,  0.75117,  0.41208, -0.03709, -0.46091,  0.76652, -1.00,  0.6494,  0.788,  0.68736,  0.65858
5246, 240, -0.13489,  0.06503,  0.03309, -0.27569,  0.62581,  0.56051, -0.1621, -0.61912,  0.61017, -1.00,  0.6849,  0.7802,  0.72993,  0.64827
5247, 214, -0.10784,  0.06845,  0.00627,  0.23899,  0.86504,  0.39692,  0.25279, -0.483,  0.77778, -1.00,  0.5922,  0.6941,  0.60583,  0.52237
5248, 215, -0.10676,  0.06797,  0.00648,  0.01747,  0.98549,  0.30688, -0.14507, -0.29376,  0.89767, -1.00,  0.59497,  0.6902,  0.60794,  0.51877
5249, 51, -0.10629,  0.06821,  0.00556,  0.00688,  0.87672,  0.5099,  0.16141, -0.49408,  0.84585, -1.00,  0.5863,  0.6872,  0.60225,  0.51649
5250, 122, -0.09932,  0.07188,  0.01352, -0.369,  0.92566,  0.07808, -0.08188, -0.15006,  0.97065, -1.00,  0.6207,  0.6491,  0.63852,  0.47377
5251, 123, -0.10217,  0.07075,  0.01585, -0.21648,  0.91957,  0.05824,  0.03492, -0.08419,  0.87216, -1.00,  0.6356,  0.6592,  0.65685,  0.48549
5252, 121, -0.09868,  0.07171,  0.01768, -0.29347,  0.92529,  0.12081, -0.07597, -0.17928,  0.95012, -1.00,  0.639,  0.6441,  0.65934,  0.46933
5253, 216, -0.10805,  0.06816,  0.0073,  0.19693,  0.6989,  0.58802, -0.03495, -0.62116,  0.69571, -1.00,  0.6016,  0.69475,  0.61095,  0.52414
5254, 215, -0.10676,  0.06797,  0.00648,  0.01747,  0.98549,  0.30688, -0.14507, -0.29376,  0.89767, -1.00,  0.59497,  0.6902,  0.60794,  0.51877
5255, 214, -0.10784,  0.06845,  0.00627,  0.23899,  0.86504,  0.39692,  0.25279, -0.483,  0.77778, -1.00,  0.5922,  0.6941,  0.60583,  0.52237
5256, 125, -0.10451,  0.07014,  0.01443, -0.46653,  0.75185,  0.1023,  0.17901, -0.05917,  0.73863, -1.00,  0.6337,  0.6708,  0.65518,  0.49909
5257, 123, -0.10217,  0.07075,  0.01585, -0.21648,  0.91957,  0.05824,  0.03492, -0.08419,  0.87216, -1.00,  0.6356,  0.6592,  0.65685,  0.48549
5258, 124, -0.10288,  0.07055,  0.0122, -0.27056,  0.94274,  0.01442, -0.00954, -0.05243,  0.89929, -1.00,  0.6187,  0.6632,  0.63677,  0.48923
5259, 1258, -0.06944,  0.07693,  0.00269, -0.91737, -0.28771, -0.10474,  0.05835, -0.40475,  0.80262, -1.00,  0.5662,  0.47515,  0.3772,  0.04874
5260, 1266, -0.06946,  0.07625,  0.0045, -0.99813, -0.31889, -0.23959, -0.41572,  0.05317,  0.82741, -1.00,  0.5719,  0.4757,  0.38344,  0.05171
5261, 1265, -0.06942,  0.07719,  0.0048, -1.09871,  0.07536, -0.0268,  0.06419,  0.45404,  0.83741, -1.00,  0.5755,  0.4746,  0.38645,  0.05048
5262, 755, -0.06944,  0.07687,  0.00597,  1.20408,  0.20787,  0.29868, -0.30476, -0.06365,  1.04427, -1.00,  0.5704,  0.4839,  0.56947,  0.3023
5263, 756, -0.06977,  0.07764,  0.00614,  0.71186,  0.68335, -0.23193, -0.4543,  0.61369,  0.66597, -1.00,  0.5804,  0.481,  0.57299,  0.30115
5264, 757, -0.0699,  0.0768,  0.00633,  0.25945,  0.42234,  0.63513, -0.32832,  0.80543, -0.5993, -1.00,  0.5758,  0.4803,  0.57073,  0.3013
5265, 841, -0.10977,  0.06104, -0.04498,  0.6849,  0.62731, -0.21202, -0.05195,  0.37339,  0.87573, -1.00,  0.319,  0.7073,  0.2785,  0.5413
5266, 844, -0.10713,  0.058, -0.04809,  0.48838,  0.66843, -0.50324,  0.06487,  0.57378,  0.78264, -1.00,  0.3012,  0.7036,  0.25938,  0.53254
5267, 842, -0.11026,  0.06145, -0.04629,  0.39766,  0.71883, -0.51803, -0.12509,  0.62031,  0.7382, -1.00,  0.3111,  0.7111,  0.27307,  0.54322
5268, 695, -0.05743,  0.07498, -0.02231,  0.26884,  0.84331, -0.49187, -0.06957,  0.52517,  0.85935, -1.00,  0.4088,  0.4353,  0.40715,  0.25393
5269, 511, -0.06099,  0.07516, -0.02323,  0.18098,  0.88597, -0.44576, -0.17216,  0.49719,  0.84882, -1.00,  0.3993,  0.4557,  0.40286,  0.27319
